,file,input_text,target_text
36,CMU/20000416_xin_eng-NEW.xml,"LU Factuality: Iraq has claimed that more than 1.5 million people, mostly children and the elderly, have died of curable diseases due to the decade-long U.N. sanctions.","(claimed, true); (died, false); (diseases, false); (U.N. sanctions, false)"
37,CMU/20000416_xin_eng-NEW.xml,"LU Factuality: Iraq has accused the U.S., which vehemently opposes the lifting of the sanctions against Iraq, of using the sanctions as a tool to contain the Iraqi regime headed by President Saddam Hussein.","(opposes, true); (sanctions, true); (accused, true); (headed by, true); (using, false); (sanctions, true); (to contain, unknown)"
38,CMU/20000416_xin_eng-NEW.xml,"LU Factuality: Earlier this year, some 70 U.S. congressmen sent a letter to U.S. President Bill Clinton, calling for an end to the humanitarian crisis in Iraq by having the sanctions lifted.","(letter, true); (calling, true); (sent, true); (having, true); (end, true); (humanitarian crisis, true); (lifted, false); (sanctions, true)"
39,CMU/20000419_apw_eng-NEW.xml,LU Factuality: Lawmaker Appeals for Innocent Iraqis,"(Appeals, true)"
40,CMU/20000419_apw_eng-NEW.xml,LU Factuality: A U.S. lawmaker assessing the impact of U.N. sanctions on Iraq said Wednesday it is important not only to force Baghdad to give up its weapons of mass destruction but also to do more to ease the hardships on ordinary Iraqis.,"(assessing, true); (impact, true); (U.N. sanctions, true); (said, true); (to give up, false); (is important, false); (to ease, false); (weapons of mass destruction, false); (hardships, false); (to do, false); (to force, false)"
41,CMU/20000419_apw_eng-NEW.xml,"LU Factuality: Rep. Tony Hall, D-Ohio, did not call for a lifting of sanctions imposed on Iraq for its 1990 invasion of Kuwait, but said the United Nations should make sure that sanctions do not hurt innocent Iraqis.","(not call, true); (lifting, true); (sanctions, true); (imposed, true); (invasion, true); (said, true); (should, false); (sanctions, true); (not hurt, false)"
42,CMU/20000419_apw_eng-NEW.xml,"LU Factuality: ""It was very, very important"" to compel Iraq to rid itself of weapons of mass destruction so that ""it cannot use or export them to other countries,"" he told Associated Press Television News.","(told, true); (very important, false); (was, false); (to rid, false); (to compel, false); (cannot, false); (weapons of mass destruction, false)"
43,CMU/20000419_apw_eng-NEW.xml,LU Factuality: But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems.,"(insisted, true); (better job, false); (economic, false); (health problems, false); (do, false); (deal, false); (helping, false)"
44,CMU/20000419_apw_eng-NEW.xml,"LU Factuality: One way would be to speed up the flow of health supplies and other urgent commodities to the country under a U.N. humanitarian program, he said.","(said, true); (would, false); (commodities, false); (U.N. humanitarian program, false); (health supplies, false); (be, unknown); (flow, false); (to speed up, false)"
45,CMU/20000419_apw_eng-NEW.xml,"LU Factuality: Iraq says the United States and Britain hold up delivery of needed supplies, using their clout in the United Nations.","(says, true); (supplies, false); (using, false); (hold up, false); (delivery, false); (clout, false)"
46,CMU/20000419_apw_eng-NEW.xml,LU Factuality: The U.S. government says it wants to ensure that Iraq is not buying items that appear to be humanitarian in nature but that could be used for making weapons.,"(says, true); (appear, false); (not buying, false); (wants, false); (to ensure, unknown); (could, false); (be used for, unknown); (to be humanitarian, unknown); (making, false)"
47,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: XIE20000420.0165
2000-04-20 
U.S. Congressman Concludes Landmark Visit to Iraq BAGHDAD, April 20 (Xinhua) –","(Concludes, true); (Visit, true)"
48,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: U.S. Democratic Party Congressman Tony Hall left here Thursday after concluding his landmark visit to Iraq, which has been under sweeping U.N. sanctions since 1990.","(left, true); (concluding, true); (visit, true); (U.N. sanctions, true); (has been under, true)"
49,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: In a statement, Hall expressed regret over the negative impacts of the decade-old sanctions on Iraqi people.","(statement, true); (expressed, true); (regret, true); (negative impacts, true); (sanctions, true)"
50,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: During his four-day stay, Hall visited hospitals and health institutions in Baghdad and the southern Muthana Province.","(visited, true)"
51,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: The U.S. lawmaker got acquainted with the sufferings of the Iraqi children because of acute shortage of food and medicine as a direct result of the embargo, reported the Iraqi News Agency (INA).","(reported, true); (sufferings, false); (got acquainted with, false); (result of, false); (shortage, false); (embargo, false)"
52,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: He also witnessed cases of malnutrition and poliomyelitis that have doubled since 1990, when U.N. imposed the sanctions against Iraq for its invasion of Kuwait, said the INA.","(said, true); (witnessed, false); (doubled, false); (imposed, true); (malnutrition, false); (poliomyelitis, false); (sanctions, true); (invasion, true)"
53,CMU/20000420_xin_eng-NEW.xml,LU Factuality: Hall said on Monday that he regretted the miserable humanitarian situation in Iraq while visiting a hospital in the Mansour district of the Iraqi capital.,"(said, true); (regretted, false); (humanitarian situation, false); (visiting, true)"
54,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: Iraq has claimed that over 1.2 million people, mostly children and the elderly, have died during the last 10 years, and blames the deaths on shortages of food, medicine and other essential supplies.","(claimed, true); (blames, false); (deaths, false); (died, false); (shortages, false)"
55,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: Iraq has been accusing the U.S. and Britain of deliberately impeding the implementation of the U.N. oil-for-food deal which allows Baghdad to sell oil under U.N. supervision, thus worsening the humanitarian crisis in Iraq.","(accusing, true); (to sell, true); (allows, true); (worsening, false); (humanitarian crisis, false); (impeding, false); (U.N. oil-for-food deal, false); (implementation, false)"
56,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: Hall's landmark visit to Iraq started on Sunday evening when he arrived here by land from Amman, Jordan.","(arrived, true); (visit, true)"
57,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: Upon arrival, Hall said that his visit, the first of its kind by an American congressman since the 1991 Gulf War, was not political but humanitarian.","(said, true); (arrival, true); (visit, true); (humanitarian, false); (was not political, false)"
58,CMU/20000420_xin_eng-NEW.xml,"LU Factuality: ""There are a lot of issues I want to look at, but the issue of humanitarian concerns is number one,"" he said.","(said, true); (lot of issues, false); (are, false); (number one, false); (is, false); (issue of humanitarian concerns, false); (want, false); (to look at, unknown)"
61,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,"LU Factuality: 
Iraq Lodges Protest with United Nations Concerning British and American Raids","(Lodges, true); (Protest, true); (Raids, true)"
62,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,"LU Factuality: Iraq protested strongly to the United Nations against American and British air raids which targeted civilian installations in southern Iraq , killing two people and injuring 23 others according to a report by the official Iraqi news agency today , Tuesday . ","(protested, true); (according to, true); (report, true); (air raids, false); (killing, false); (targeted, false); (injuring, false)"
63,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,"LU Factuality: According to Baghdad , two civilians were killed and 23 others injured during two attacks by American and British planes on Friday and Saturday against civilian installations in the town of Samawa in southern Iraq . ","(According to, true); (were killed, false); (attacks, false); (injured, false)"
64,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,"LU Factuality: Al-Sahaf added : "" These two regimes are directly involved in the attack against Iraq through their support of air raids by American and British planes and by allowing these planes to fly from air bases in Saudi Arabia and Kuwait . "" ","(added, true); (attack, false); (involved in, false); (air raids, false); (support of, false); (allowing, false); (to fly, false)"
65,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,"LU Factuality: Aziz said : "" The continuous falsehoods spread by Kuwait 's rulers are aimed at manufacturing an artificial crisis to give the Americans and British a pretext to continue their attacks on Iraq and keep the sanctions against its people in place . "" ","(said, true); (spread, false); (aimed at, false); (pretext, false); (attacks, false); (manufacturing, false); (artificial crisis, false); (sanctions, true); (to give, unknown); (to continue, unknown); (keep, unknown)"
66,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,"LU Factuality: Since late 1998 , almost daily skirmishes have taken place between Iraq and American and British planes patrolling the no - fly zones in northern and southern Iraq . ","(skirmishes, true); (taken place, true); (patrolling, true); (no - fly zones, true)"
67,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,LU Factuality: Baghdad does not recognize these no - fly zones for which no international resolution has been passed . ,"(not recognize, true); (no - fly zones, true); (been passed, true)"
68,CMU/20000815_AFP_ARB.0084.IBM-HA-NEW.txt.en.xml,"LU Factuality: According to a count prepared by Agence France Press , based on official Iraqi statements , American and British raids inside Iraq have resulted in 302 deaths and 900 injuries since 1998 . ","(count, true); (According to, true); (based on, true); (prepared by, true); (official Iraqi statements, true); (raids, false); (resulted in, false); (302 deaths, false); (900 injuries, false)"
69,CMU/602CZL285-1.xml,"LU Factuality: 
June 6, 2000
Name Address City, ST Zip
Dear Name: 

Pat LaCrosse asked me to send this information inviting you to join the Georgia O'Keeffe Circle of the Indianapolis Museum of Art's Second Century Society (SCS).","(asked, true); (to send, unknown); (inviting, unknown); (to join, unknown)"
70,CMU/602CZL285-1.xml,"LU Factuality: The SCS brochure I am enclosing will give you the historic significance of SCS, as well as listing activities and specific benefits awarded to donors at the Georgia O'Keeffe level.","(enclosing, true); (listing, true); (activities, true); (benefits, true); (awarded, true); (give, false)"
71,CMU/602CZL285-1.xml,"LU Factuality: Your Georgia O'Keeffe membership, please note, includes free admission to all art-related activities of the IMA's Young Friends of Art group.","(includes, true); (admission, true); (note, unknown); (membership, unknown)"
72,CMU/602CZL285-1.xml,"LU Factuality: Additionally, I am sending traditional background materials on the Museum and the two latest issues of our Previews Magazine detailing upcoming events, exhibitions, and educational programs.","(sending, true); (detailing, true); (educational programs, true); (exhibitions, true); (events, true)"
73,CMU/602CZL285-1.xml,"LU Factuality: These are particularly exciting times at the Indianapolis Museum of Art: Progress continues on the J.K. Lilly estate-Oldfields, our Ravine Garden has been restored to its original splendor, and there is national attention showered on our current exhibition of Japanese Painting.","(are, true); (exciting times, true); (continues, true); (been restored, true); (is, true); (national attention, true); (exhibition, true); (showered, true)"
74,CMU/602CZL285-1.xml,LU Factuality: (please see The New York Times article I have included.),"(included, true); (see, true)"
75,CMU/602CZL285-1.xml,"LU Factuality: With thousands of trees and flowers in bloom, we are having a beautiful Spring! Our extraordinary permanent collection, facility, and grounds, we understand full well, would not be possible without the philanthropic support of civic-minded men and women.","(having, true); (bloom, true); (collection, true); (Spring, true); (grounds, true); (facility, true); (would not, true); (understand, true); (philanthropic support, true); (be, unknown); (possible, unknown)"
76,CMU/602CZL285-1.xml,"LU Factuality: In joining SCS, you join the ranks of those who believe that bringing art and art education to the city makes life better, richer, and more rewarding for the entire community.","(join, true); (art, true); (bringing, true); (better, true); (richer, true); (art education, true); (makes, true); (more rewarding, true); (joining, unknown)"
77,CMU/602CZL285-1.xml,LU Factuality: A Second Century Society response card and return envelope are enclosed.,"(enclosed, true)"
78,CMU/602CZL285-1.xml,"LU Factuality: Should you have questions or if I can be of assistance in any way, please call me: 317.923.1331, ext. 248.","(call, true); (be of assistance, false); (have, unknown); (Should, true)"
79,CMU/602CZL285-1.xml,"LU Factuality: P.S.  Both our Barefoot in the Grass family picnic (July 23,2000) and the annual SCS Founders Day celebration (October 11,2000) are free for Georgia O'Keeffe members.","(are, true); (free, true)"
80,CMU/602CZL285-1.xml,LU Factuality: Mark your calendars!,"(Mark, true)"
81,CMU/A1.E1-NEW.xml,"LU Factuality: <DOC docid=""artb_004"" sysid=""ahd"">
<hl>
<seg id=1> 
Inauguration of free zone in Dubai for e-commerce ","(Inauguration, true)"
82,CMU/A1.E1-NEW.xml,"LU Factuality: Dubai 10-28 (FP) - Dubai's Crown Prince Sheikh Mohamed Bin Rashid Al Maktoum inaugurated a free zone for e-commerce today, called Dubai Internet City.","(inaugurated, true)"
83,CMU/A1.E1-NEW.xml,"LU Factuality: The preliminary stages of the project, the only one of its kind according to its designers, are estimated at $200 million.","(project, true); (according to, true); (estimated at, true)"
84,CMU/A1.E1-NEW.xml,"LU Factuality: Sheikh Mohamed, who is also the Defense Minister of the United Arab Emirates, announced at the inauguration ceremony that ""we want to make Dubai a new trading center.""","(is, true); (Defense Minister of the United Arab Emirates, true); (announced, true); (inauguration ceremony, true); (want, false); (to make, unknown)"
85,CMU/A1.E1-NEW.xml,"LU Factuality: The minister, who has his own website, also said: ""I want Dubai to be the best place in the world for state-of-the-art technology companies.""","(has, true); (own website, true); (said, true); (want, false); (to be the best place, unknown)"
86,CMU/A1.E1-NEW.xml,"LU Factuality: He said companies engaged in e-commerce would be able to set up offices, employ staff and own equipment in the open zone, including fully-owned foreign companies.","(said, true); (would, false); (including, false); (engaged in, false); (to set up, false); (be able, unknown); (own, false); (employ, false)"
87,CMU/A1.E1-NEW.xml,"LU Factuality: The e-commerce free zone is situated in north Dubai, near the industrial free zone in Jebel Ali, the top regional and tenth international leading area in container transit.","(situated in, true)"
88,CMU/A1.E1-NEW.xml,"LU Factuality: The inauguration of Dubai Internet City coincides with the opening of an annual IT show in Dubai, the Gulf Information Technology Exhibition (Gitex), the biggest in the Middle East.","(inauguration, true); (coincides, true); (annual IT show, true); (opening, true)"
89,CMU/A1.E2-NEW.xml,"LU Factuality: <DOC docid=""artb_004"" sysid=""ahg"">
<hl>
<seg id=1>
Launching the Electronics Free Trade Zone in Dubai","(Launching, true)"
90,CMU/A1.E2-NEW.xml,"LU Factuality: Dubai 01-82 (AFP) - Crown Prince of Dubai Al Sheikh Mohammed bin Rashid Al Maktoom crown prince of Dubai launched today, i.e. on Saturday, an electronics free e-trade zone which has been named ""Dubai Internet City""","(launched, true); (named, true)"
91,CMU/A1.E2-NEW.xml,LU Factuality: The cost in the first stage of this unique project is estimated at 200 million dollars.,"(cost, true); (project, true); (estimated at, true)"
92,CMU/A1.E2-NEW.xml,"LU Factuality: Sheikh Mohammed, who is also the UAE Defence Minister, said during the launching ceremony ""we wish to make Dubai a center of modern economy"".","(said, true); (is, true); (UAE Defence Minister, true); (launching ceremony, true); (center, false); (wish, false); (to make, unknown)"
93,CMU/A1.E2-NEW.xml,"LU Factuality: The minister who has a personal website on the internet, further said that he wanted Dubai to become the best place in the world for the advanced (hitech) technological companies.","(has, true); (personal website, true); (said, true); (best place in the world, false); (wanted, false); (to become, unknown)"
94,CMU/A1.E2-NEW.xml,"LU Factuality: He said that it would be possible for the companies working in the electronic trade sector to make Dubai their headquarters, and to establish offices here and provide employment and own machinery in the zone opened to companies fully owned by the foreigners.","(said, true); (opened, false); (would, false); (zone, false); (owned by, false); (be possible, unknown); (working, false); (to make, false); (to establish offices, false); (provide employment, false); (own machinery, false)"
95,CMU/A1.E2-NEW.xml,"LU Factuality: The electronic trade free trade zone is situated in the north of Dubai, close to the free industrial zone in Jabal Ali Mountain, an area which is considered to be the first in the country, and tenth in the world for transit movement.","(situated in, true); (considered, true); (first in the country, true); (tenth in the world, true); (to be, false)"
96,CMU/A1.E2-NEW.xml,LU Factuality: Launching 'Dubai Internet city ' coincided with the opening of the annual information fair in Dubai which is considered to be the biggest in the Middle East - Gulf Information Technology Getix.',"(Launching, true); (opening, true); (coincided, true); (considered, true); (annual information fair, true); (to be, false); (biggest in the Middle East, true)"
97,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Thoughts about Security of Principal Squads,"(Thoughts, true); (Security, true)"
98,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Praise Allah who said provide those who believed with security and peace be upon our prophet.,"(said, true); (Praise Allah, unknown); (provide, false); (believed, false); (security, false); (peace be upon our prophet, unknown)"
99,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The enemy confronting our society falls in three categories:,"(falls, true); (confronting, true)"
100,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Hostile intelligence organizations, such as the United States, Saudi Arabia, Egypt, Pakistan and the Jews.","(organizations, true)"
101,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The straying group who are atheists and apostates.,"(are atheists, true); (apostates, true)"
102,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The existing environment.,"(environment, true)"
103,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: They include the deposed regime, the tribal cliques, the hired fighters, and the standard criminals.","(regime, true); (include, true); (fighters, true); (cliques, true); (criminals, true)"
104,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The above groups pose the following dangers:,"(dangers, true); (pose, true)"
105,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Attacking for the purpose of:,"(Attacking, true)"
106,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Assassination,"(Assassination, true)"
107,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Kidnapping,"(Kidnapping, true); (Kidnapping, true)"
108,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Aerial raids and artillery attacks,"(artillery attacks, true); (Aerial raids, true)"
109,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Sabotage,"(Sabotage, true)"
110,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Setting fires,"(Setting, true)"
111,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Explosions,"(Explosions, true)"
112,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Technical sabotage,"(Technical sabotage, true)"
113,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Chemical sabotage,"(Chemical sabotage, true)"
114,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Spying,"(Spying, true)"
115,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Recruiting a member of society,"(Recruiting, true)"
116,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Planting a mole within society,"(Planting, true)"
117,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Spying surveillance operation,"(Spying, true); (surveillance operation, true)"
118,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Stealing,"(Stealing, true)"
119,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Pests:,"(Pests, true)"
120,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Poisonous such as snakes and scorpions,"(snakes and scorpions, true)"
121,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Harmful such as rats and cockroaches,"(rats and cockroaches, true)"
122,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Sickening such as mosquitoes,"(mosquitoes, true)"
123,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: In order to face these dangers, we resort to a plan which includes the external factors, the internal factors and spying.","(dangers, true); (resort, true); (plan, true); (spying, true); (internal factors, true); (external factors, true); (includes, true); (to face, unknown)"
124,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: All actions and methods adopted to confront dangers from outside.,"(dangers, true); (adopted, true); (methods, true); (actions, true); (to confront, unknown)"
125,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: All actions and methods adopted to confront dangers from within.,"(dangers, true); (adopted, true); (methods, true); (actions, true); (to confront, unknown)"
126,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Spying: ,"(Spying, true)"
127,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Confronting infiltration operations carried out by spying agents or moles.,"(carried out, true); (infiltration operations, true); (Confronting, true)"
128,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: External Security,"(External Security, true)"
129,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Choosing the Location,"(Choosing, true)"
130,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Choosing mountainous locations, preferably 1-3 hours from main cities, which have water resources.","(Choosing, true); (have water, true)"
131,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Being close to cities is important in order to have important services.,"(is important, true); (Being, true); (to have important services, unknown)"
