,file,input_text,target_text
187,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Direct the visitors' cars to special parking spots, away from the fence and the control tower.","(Direct, certain)"
188,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The following should be observed:,"(should, certain); (should, certain); (observed, unknown); (observed, unknown)"
189,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: The lower part of the tower should serve as a shelter for the guards, when needed.","(should, certain); (serve, unknown); (needed, uncertain)"
190,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Going up the tower should be from inside.,"(Going, certain); (should, certain)"
191,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: The towers should be located in a manner where they can easily communicate with one another, and totally cover the area they are guarding.","(should, certain); (cover, certain); (communicate, certain); (guarding, certain); (located, unknown)"
192,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: They should have telescopes in order to constantly control the areas around them.,"(should, certain); (control, unknown); (have, unknown)"
193,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Entrances to the towers should be totally camouflaged.,"(should, certain); (be, unknown)"
194,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: They should have a protruding area to better control their surroundings.,"(should, certain); (have, unknown); (control, unknown)"
195,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Outside Patrols,"(Patrols, certain)"
196,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The locality cannot be fully protected without having patrols roaming on the outside area of the fence.,"(protected, certain); (having, certain); (roaming, certain)"
197,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: The above mentioned protection procedures are only for observation purposes, while patrols check the fences, the barriers, and the towers, and submit periodic reports on their findings.","(reports, certain); (findings, certain); (check, certain); (submit, certain); (procedures, certain); (are, certain)"
198,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: It also checks on guard posts.,"(checks, certain)"
199,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: They also engage with persons approaching the locality and support the guards in their duties.,"(duties, certain); (approaching, certain); (support, certain); (engage, certain)"
200,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: They also provide extra fire power in when guards or other patrols are engaged in a gun battle.,"(power, certain); (provide, certain); (engaged, uncertain); (battle, uncertain)"
201,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: These patrols are formed as follows:,"(formed, certain)"
202,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Single patrols which consist of two people checking the outside area of the location.,"(checking, certain); (consist, certain); (patrols, certain)"
203,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Common patrols which consist of one man and a dog, also checking the outside area of the location.","(checking, certain); (consist, certain); (patrols, certain)"
204,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: These patrols tour the area during specific times such as, dinner, dawn, dusk, and midnight.","(tour, certain)"
205,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: The patrol should be armed with light weapon such as Kalashnikovs and RPGs, and cover the area on foot.","(should, certain); (cover, certain); (armed, unknown)"
206,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Area Patrols,"(Patrols, certain)"
207,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: These patrols comb the greater area surrounding the location periodically; anywhere between 3 and four times a week The patrol should be lead by a security officer in order to take immediate actions if the need arises.,"(should, certain); (comb, certain); (lead, unknown); (arises, uncertain); (take, unknown)"
208,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Also, the duty of area patrols is to discover new paths and shelters in the area in order to hide fighters after a Jihad operation against the enemy.","(operation, certain); (is, certain); (duty, certain); (hide, unknown)"
209,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The area patrol is different from the single patrol in that:,"(is, certain)"
210,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: It has a vehicle equipped with a machine gun.,"(has, certain); (equipped, certain)"
211,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: It can use horses to canvass the area, but the patrol should be formed of 2 or 3 people at least.","(use, certain); (should, certain); (formed, unknown); (canvass, unknown)"
212,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Internal Protection,"(Protection, certain)"
213,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: This kind of protection should be done without drawing attention so that people inside the location would feel at ease.,"(protection, certain); (should, certain); (drawing, certain); (would, certain); (feel, unknown); (done, unknown)"
214,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The location should have a fence with towers that is equipped with visual and aural equipment.,"(should, certain); (equipped, certain); (have, unknown)"
215,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: First: Guarding,"(Guarding, certain)"
216,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Second: Regulations for Visitors and their Belongings,"(Regulations, certain)"
217,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: A strict control system should cover the above items.,"(should, certain); (cover, unknown)"
218,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Third: Defense Plan ­ Firefighting,"(Plan, certain)"
219,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: A 70 meters long hose of one inch thickness should be placed next to each faucet.,"(should, certain); (placed, unknown)"
220,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Abu Khalil...Rida...Sa`d are responsible for the first faucet.  ,"(are, certain)"
221,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Khaled...Abdul Muhaymen... al-Aswani are responsible for the second faucet.,"(are, certain)"
222,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The other residents are responsible for the guests' quarters.,"(are, certain)"
223,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Next to each faucet place 6 pails of sand for emergency use.,"(place, certain)"
224,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: A special water tank to be erected on top of Sheikh Said's kiosk.,"(erected, certain)"
225,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Place 3 fire extinguishers: one in the infirmary, one in the school and one in the guest house.","(Place, certain)"
226,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: In case of fire, all people are evacuated to safe places.","(evacuated, certain)"
227,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Separate furniture from the rest of the house if possible so the fire will not spread.,"(Separate, certain); (spread, certain)"
228,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Train women on the use of lanterns and candles.,"(use, certain); (Train, certain)"
229,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Matches and kerosene should be stored away from children.,"(should, certain); (stored, unknown)"
230,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Women should be told that the best way to put our a fire is to cut off the oxygen supply to the flames, and therefore they should use wet blanket over the flames.","(is, certain); (put, certain); (should, certain); (should, certain); (use, unknown); (told, unknown)"
231,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: In the absence of men at home, women and children should vacate the house as quickly as possible.","(should, certain); (vacate, unknown)"
232,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Administration Staff Responsibilities:,"(Responsibilities, certain)"
233,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Buy equipment and machinery soonest.,"(Buy, certain)"
234,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Install the yanks and the faucets.,"(Install, certain)"
235,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Firefighters Responsibilities:,"(Responsibilities, certain)"
236,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Firefighting training,"(training, certain)"
237,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Evacuation training.,"(training, certain)"
238,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Supervise the fire equipment in order to ensure:,"(Supervise, certain); (ensure, unknown)"
239,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: It remains in place,"(remains, certain)"
240,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Does not get damaged,"(damaged, certain)"
241,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Run some tests to identify the negatives:,"(tests, certain); (Run, certain); (identify, unknown)"
242,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: The security team should:,"(should, certain)"
243,CMU/AFGP-2002-600002-Trans.xml,"LU Factuality: Publish a periodic bulletin and distribute to all residents, advising them how to safely store gaz and logs.","(store, certain); (advising, certain); (bulletin, certain); (distribute, certain); (Publish, unknown)"
244,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Keep the firefighters alert at all times.,"(alert, certain); (Keep, unknown)"
245,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Report any thing that might be a fire hazard.,"(hazard, certain); (Report, unknown)"
246,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Warn against the safety of children's toys.,"(safety, certain); (Warn, unknown)"
247,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Urge everyone to take precautions and guard their homes tightly.,"(take, certain); (guard, certain); (Urge, unknown)"
248,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Defending the Location Plan,"(Plan, certain); (Defending, certain)"
249,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Securing supply of food and water.,"(Securing, certain)"
250,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Supply mechanical and electronic equipment.,"(Supply, certain)"
251,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Provide labor force.,"(Provide, certain)"
252,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Provide security to top dignitaries.,"(Provide, certain); (security, certain)"
253,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Control pests.,"(Control, certain)"
254,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Spying:,"(Spying, certain)"
255,CMU/AFGP-2002-600002-Trans.xml,LU Factuality: Placing Spies,"(Placing, certain)"
256,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: This is an employment contract between AL QAEDA and a potential recruit.,"(contract, certain)"
257,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: It contains a definition of AL QAEDA organization, and six main points: 1-Duties.","(contains, certain); (Duties, certain); (definition, certain)"
258,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Holidays.,"(Holidays, certain)"
259,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Advice.,"(Advice, certain)"
260,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Reward and Punishment.,"(Reward, certain)"
261,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Pledge.,"(Pledge, certain)"
262,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: An Islamic group with an aim of Jihad.,"(Jihad, certain); (aim, certain)"
263,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Carrying out Jihad is the main reason the members of AL-QAEDA have gathered , together with performing the different duties of Islam as much as possible, shouldering together the duty of Jihad and preparing the efficient duties during conflicts.","(is, certain); (gathered, certain); (Carrying, certain); (Jihad, certain); (shouldering, certain); (duty, certain); (performing, certain); (duties, certain); (duties, certain); (conflicts, certain); (Jihad, certain); (preparing, certain)"
264,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Its belief: ,"(belief, certain)"
265,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The faith of Sunna and Jama'a (group) in general, and in detail following the example of the worthy ancestors.","(following, certain); (faith, certain)"
266,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Objectives of  AL QAEDA:  ,"(Objectives, certain)"
267,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Support God's religion, establishment of Islamic rule, and restoration of the Islamic Caliphate, God willing.","(Support, certain); (willing, unknown); (rule, certain); (Caliphate, certain); (restoration, certain); (establishment, certain)"
268,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: AL QAEDA's sphere of activity : ,"(activity, certain)"
269,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: International and transitional according to AL QAEDA's policy.,"(policy, certain); (according, certain)"
270,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Requirements of joining AL QAEDA: ,"(joining, certain); (Requirements, certain)"
271,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Abiding by AL QAEDA rules, its beliefs and objectives as previously mentioned.","(beliefs, certain); (Abiding, certain); (mentioned, certain); (objectives, certain)"
272,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Obedience to the leaders in charge as much as possible, without disobeying Islamic rules.","(possible, certain); (Obedience, certain); (disobeying, certain)"
273,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: No connection between AL QAEDA membership and any other Islamic group.,"(membership, certain); (connection, certain)"
274,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Maintain secrecy in work-related issues.,"(Maintain, certain); (issues, certain)"
275,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Physically healthy (except in administrative work) ,"(healthy, certain); (work, certain)"
276,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The candidate should not be in question when it comes to religion, integrity or his morality.","(comes, certain); (should, certain); (be, unknown)"
277,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Reciting the pledge of AL-QAEDA.,"(Reciting, certain); (pledge, certain)"
278,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: AL-QAEDA's  Regulations and Instructions:  ,"(Regulations, certain)"
279,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Duties ,"(Duties, certain)"
280,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.","(occurs, certain); (fearing, certain); (Preserving, certain); (unity, certain); (is, certain)"
281,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.","(fulfilled, certain); (humbleness, certain); (settlement, certain); (agreement, certain); (differences, certain); (manners, certain); (flexibility, certain); (disputes, certain); (rejection, certain)"
282,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.","(Preserving, certain); (confirmation, certain); (avoiding, certain); (verification, certain); (corruption, certain)"
283,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: To observe good conduct and filial piety even if they were infidels.,"(observe, certain); (piety, certain); (conduct, certain); (were, certain)"
284,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Adherence to eating Islamic Halal food (T.C: Koranic verse).,"(eating, certain); (Adherence, certain)"
285,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Maintaining physical fitness and military exercises as much as possible.,"(much, certain); (fitness, certain); (exercises, certain); (Maintaining, certain)"
286,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Do not talk about work assigned by AL-QAEDA with others, even if they are AL-QAEDA members.","(talk, certain); (are, certain); (work, certain); (assigned, certain)"
287,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The only person you can discuss work with is your direct commander (Amir), unless you  are asked to do otherwise or if your work demands participation of others, and then through guidance of the leadership.","(do, certain); (work, certain); (work, certain); (asked, certain); (discuss, certain); (leadership, certain); (guidance, certain); (participation, certain); (demands, certain)"
288,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The call to adhere to Islam in general, and spreading the concept of Jihad specifically, starts with relatives and friends.","(Jihad, certain); (spreading, certain); (adhere, certain); (call, certain); (starts, certain)"
289,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: You may not be able to do this, if your work demands extreme secrecy, like Naeem IBn Mas'uud (May God bless him).","(demands, certain); (work, certain); (may, certain); (bless, unknown); (be, uncertain); (do, uncertain)"
290,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Safeguard AL-QAEDA's general funds and do not mishandle these funds.,"(mishandle, certain); (Safeguard, certain)"
291,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Sincerity in providing advice to commanders and to your brethren in AL-QAEDA, without harboring deception.","(advice, certain); (providing, certain); (harboring, certain)"
292,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Vacations ,"(Vacations, certain)"
293,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The married have a vacation by rotation for a week every three weeks, and in certain cases AL-QAEDA may deny this vacation for four months.","(may, certain); (have, certain); (vacation, certain); (deny, uncertain)"
294,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: A bachelor can have a vacation by rotation for five days every month.,"(have, certain)"
295,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: ALQAEDA may deny his request for vacation in certain cases.,"(vacation, certain); (request, certain); (may, certain); (deny, uncertain)"
296,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Request for vacation travel should be submitted two and a half  months before the travel date.,"(Request, certain); (should, certain); (travel, certain); (submitted, unknown)"
297,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The request would only be considered if it had been submitted in a timely manner as indicated, except in special cases.","(would, certain); (request, certain); (indicated, certain); (submitted, certain); (considered, unknown)"
298,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The salary of a married Mujahed brother is 6500 Pakistani Rupee, and 500 Rupee for every newborn.","(is, certain)"
299,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Salary of the bachelor Mujahed is 1000 Pakistani Rupee ,"(is, certain)"
300,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: The bachelor Mujahed qualifies for a round trip ticket to his country after one year from joining the organization.,"(qualifies, certain); (joining, certain)"
301,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: He can take a one month vacation.,"(take, certain); (vacation, certain)"
302,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: He doesn't get reimbursed if the ticket is not used, but he has the right to change it to a ticket to perform the pilgrimage.","(has, certain); (change, certain); (pilgrimage, certain); (reimbursed, certain); (used, certain); (perform, unknown)"
303,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: This period starts from the date of  joining AL-QAEDA.,"(starts, certain); (joining, certain)"
304,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The married Mujahed and his family qualify for round trip tickets to their country of origin after two years, and one month vacation.","(qualify, certain)"
305,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Tickets can not be reimbursed if unused.,"(reimbursed, certain); (unused, certain)"
306,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: The brother who wants to leave AL-QAEDA without a legitimate excuse does not qualify for financial assistance or any of the previously mentioned privileges .,"(mentioned, certain); (assistance, certain); (qualify, certain); (wants, certain); (leave, unknown)"
307,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Reward and Punishment ,"(Reward, certain)"
308,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: AL-QAEDA missions and its different plans proceed according to Islamic law provision.,"(provision, certain); (according, certain); (proceed, certain); (plans, certain); (missions, certain)"
309,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Disputes related to AL-QAEDA missions between member brethren should be judged by qualified personnel, which is carried out by the immediate commander (Amir) of the conflicting parties.","(related, certain); (Disputes, certain); (carried, certain); (should, certain); (missions, certain); (judged, unknown)"
310,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: He must inform the officials to settle the matter.,"(must, certain); (inform, unknown); (settle, unknown)"
311,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Personal disputes between member brethren could be judged by qualified members of AL-QAEDA or outsiders.,"(disputes, certain); (could, certain); (judged, uncertain)"
312,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Corrupted courts should not judge the matter.,"(should, certain); (judge, unknown)"
313,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: All members commanders as well as subordinates must obey these rules.,"(must, certain); (obey, unknown)"
314,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Advice ,"(Advice, certain)"
315,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Maintain provision of legitimate justice, and justice is the establishing the human's behavior in religion.","(justice, certain); (establishing, certain); (provision, certain); (justice, certain); (Maintain, certain)"
316,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Two points are considered: ,"(considered, certain)"
317,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Piety in religion:   ,"(Piety, certain)"
318,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Perform religious duties according to certain supererogatory exercises of devotion.,"(according, certain); (exercises, certain); (Perform, certain); (duties, certain)"
319,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Avoid the forbidden, one should abstain from great or minor sins.","(should, certain); (Avoid, certain); (sins, certain); (abstain, unknown)"
320,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Practising chivalry:  i,"(Practising, certain)"
321,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: One should adopt whatever makes him look good and avoid what degrades him.,"(degrades, certain); (makes, certain); (should, certain); (avoid, certain); (look, certain)"
322,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Exert your utmost and every conceivable effort for the sake of achieving the rightful objectives of ALQAEDA.,"(objectives, certain); (Exert, certain); (sake, certain); (effort, certain); (achieving, unknown)"
323,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: The sign of truth is: ,"(sign, certain); (is, certain)"
324,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Your effort in serving your religion is greater than the effort exerted in your worldly matters and your family.,"(effort, certain); (matters, certain); (serving, certain); (is, certain); (effort, certain); (exerted, certain)"
325,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Your effort in serving your religion should be greater than the effort exerted by the infidels to support their lies .,"(effort, certain); (exerted, certain); (effort, certain); (serving, certain); (should, certain); (be, unknown); (support, unknown)"
326,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Thorough study of legal curricula, and utilizing time in doing this, and thereby providing the Muslim brother with an Islamic vision for contemporary events.","(doing, certain); (providing, certain); (vision, certain); (events, certain); (study, certain); (utilizing, certain)"
327,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Knowledge without work is a burden on the person, and knowledge without work is useless.","(is, certain); (work, certain); (knowledge, certain); (is, certain); (work, certain); (Knowledge, certain)"
328,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: If you are a specialist in any field, then you have to master your specialization.","(have, certain); (are, certain); (master, unknown)"
329,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: If you could serve the objectives of AL-QAEDA  through your specialization, than inform your leadership of that.","(inform, certain); (objectives, certain); (could, certain); (serve, uncertain)"
330,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: The brethren are advised to avoid disagreement and argument in religion, discussing  religion without proper knowledge is prohibited , and questions of differences are referred to powerful knowledgeable leaders.","(discussing, certain); (argument, certain); (disagreement, certain); (avoid, certain); (advised, certain); (differences, certain); (referred, certain); (knowledge, certain); (prohibited, certain)"
331,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: The pledge ,"(pledge, certain)"
332,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Its legitimacy and its purpose:   ,"(purpose, certain)"
333,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: The legitimacy of the pledge: ,"(pledge, certain)"
334,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: Pledges among Muslims concerning obedience and permissibility is legitimate and conceivable so that every party trusts the other.,"(trusts, certain); (is, certain); (conceivable, certain); (obedience, certain); (permissibility, certain); (Pledges, certain)"
335,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: So if a Muslim vows to do something, he must fulfill it.","(must, certain); (vows, certain); (fulfill, unknown); (do, unknown)"
336,CMU/AFGP-2002-600045-Trans.xml,LU Factuality: The purpose of the pledge: ,"(purpose, certain); (pledge, certain)"
337,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: Matters subject to pledge are either legitimate or permissible duties, legitimate duties like Jihad and obedience to leaders is first in importance.","(subject, certain); (pledge, certain); (Matters, certain); (Jihad, certain); (obedience, certain); (are, certain); (duties, certain); (is, certain)"
338,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: A legitimate duty for a Muslim and a pledge conforms what is a duty by law, and it is a duty even if it is not subject to a pledge.","(pledge, certain); (conforms, certain); (duty, certain); (is, certain); (pledge, certain); (is, certain); (is, certain)"
339,CMU/AFGP-2002-600045-Trans.xml,"LU Factuality: According to what has been previously mentioned, than AL-QAEDA secures the pledge of its followers, which includes commitment to its policies and objectives preceded by the commander's (Amir) pledge.","(pledge, certain); (secures, certain); (mentioned, certain); (According, certain); (objectives, certain); (policies, certain); (commitment, certain); (includes, certain); (pledge, certain); (preceded, certain)"
