file	kit ID
data/annotation/15ba31cca04cc5300361f46319247c40.best.xml	56cde0150000000000000015
data/annotation/186ef6837e001cd9b97a132c86705545.best.xml	56cde0190000000000000016
data/annotation/1ae45904ad12b1540dc390e162b61235.best.xml	56cde01c0000000000000017
data/annotation/1b0f90c029f75d326ea39c0371901ef4.best.xml	56cde0210000000000000018
data/annotation/1b268b27094ba9c5feb11192dad940ab.best.xml	56cde0260000000000000019
data/annotation/1d16a571f14fb1032bc19e9314a46deb.best.xml	56cde0340000000000000021
data/annotation/1f60eb9697e240af089b134b69c2042d.best.xml	56cde03b0000000000000022
data/annotation/21dbe23f56aaef87fd0980234895b321.best.xml	56cde0420000000000000023
data/annotation/2251a78817e67a2adaf0722fd05c7ac0.best.xml	56cde0480000000000000024
data/annotation/22696c601df1a7359e9b629c689700ad.best.xml	56cde04e0000000000000025
data/annotation/22ca1a5aa492b429d274169c54554a7c.best.xml	56cde0560000000000000026
data/annotation/23987125927d321ec6f0c30c8f453cb3.best.xml	56cde0580000000000000027
data/annotation/26175bdbe49b712d7412c273c111e813.best.xml	56cdec0d0000000000000029
data/annotation/26542fb5b83cdb4b98a3fe31e0226b39.best.xml	56cdec110000000000000030
data/annotation/2a54459212636289034af844f8634e37.best.xml	56cdec250000000000000033
data/annotation/2aaa319d1e1a0600837d013cb84290ea.best.xml	56cdec270000000000000034
data/annotation/2ac34d012c8d909d4a29aa3f6be1f23d.best.xml	56cdec2c0000000000000035
data/annotation/2ac3b55a10d5395ded9e8e54c345553b.best.xml	56cdec310000000000000036
data/annotation/2b96d1172d37f60aea5ce64a0b410248.best.xml	56cdec330000000000000037
data/annotation/2ba8bbf004fe30c0a01f6fcd25f01dcc.best.xml	56cdec380000000000000038
data/annotation/2bebb50073ceefd0c9ccfdf3e07b3258.best.xml	56cdec3c0000000000000039
data/annotation/2c2e8b3286bd34e30a4cb57cb7e26ce5.best.xml	56cdec3d0000000000000040
data/annotation/2ca0238925d38f345acbf826854ea448.best.xml	56cdec400000000000000041
data/annotation/2d7d6761aad911a63a235a571fa7862f.best.xml	56cdec430000000000000042
data/annotation/2f5ee4e363c30678dc3b55caf43bc63d.best.xml	56cdec450000000000000043
data/annotation/334de29f692ef2c5460b78fcad5c6c9e.best.xml	56cdec540000000000000045
data/annotation/3446f8cbcf53eaca5692913ced012b11.best.xml	56cdec5c0000000000000046
data/annotation/34d49f3357eaf14c849e9cdfeb893273.best.xml	56cdec610000000000000047
data/annotation/34f729e5ac124e9898b2744a6598d50e.best.xml	56cdec670000000000000048
data/annotation/35587c6d8aa67724ba23231dd16f7b44.best.xml	56cdec690000000000000049
data/annotation/361e1c2ca3a1e21c618e0e8fab959e30.best.xml	56cdec710000000000000050
data/annotation/36b12cef6f7a805e3e74a4f430129028.best.xml	56cdec760000000000000051
data/annotation/376c304800b734b2a5a2c87b19eddc2a.best.xml	56cdec790000000000000052
data/annotation/37d781089c669131c5118415cf470422.best.xml	56ce1c660000000000000077
data/annotation/39280a4d31d81837e17469e18a854116.best.xml	56ce1c6d0000000000000078
data/annotation/3a0d64b5cb2bc7319e803e344dc695b5.best.xml	56ce1c720000000000000079
data/annotation/3b34a76a3589417f5db02883b47280a6.best.xml	56ce1c780000000000000080
data/annotation/3b4d58c0a53671c6ce03f0529bb6089d.best.xml	56ce1c7e0000000000000081
data/annotation/3b9c27eda65c635e109a547930942486.best.xml	56ce1c860000000000000082
data/annotation/3dff15d768dbfe27e4d6b81fb63aee95.best.xml	56ce1c8d0000000000000083
data/annotation/3e9bbf75058a3f16585889bb9c64a903.best.xml	56ce1c930000000000000084
data/annotation/3f0e2f2fb9b773bc178522a6535a9651.best.xml	56ce1c9c0000000000000086
data/annotation/4042cd8643253f65df3a4e8de320a1c9.best.xml	56ce1ca60000000000000087
data/annotation/40f1f697a457e39c30ad94b7cc712c96.best.xml	56ce1caa0000000000000088
data/annotation/416cfc6a5717682cd35d381c5be07734.best.xml	56ce1cb10000000000000089
data/annotation/4175e3da216dcc8710a26359e4ecaaad.best.xml	56ce1cb80000000000000090
data/annotation/45b9b8f7d17ce5f352c16a339e96705f.best.xml	56ce1cbb0000000000000091
data/annotation/428e1e095b4e6e830b47e72f133faf87.best.xml	56ce1cc40000000000000092
data/annotation/43341a312ffd84a4ad3c3ab0df8bcd7c.best.xml	56ce1cca0000000000000093
data/annotation/4622b60202cf3944119daf2be53aa74f.best.xml	56ce1ccb0000000000000094
data/annotation/44087d95184e9d94f3948f47e9b602af.best.xml	56ce1cd40000000000000095
data/annotation/4764f1400fa336d1fb972719b10b939a.best.xml	56ce1cd70000000000000096
data/annotation/44169f6a3f5b04e8dbab2a26e572a136.best.xml	56ce1cdd0000000000000097
data/annotation/48c498c9762046efbece8d183ed996ca.best.xml	56ce1cdf0000000000000098
data/annotation/57b2773ab54bbc5c119a46fd9be2c4f0.best.xml	56ce1ce00000000000000099
data/annotation/584b6272bb8c9cc134621ff5ace8c98d.best.xml	56ce1ceb0000000000000100
data/annotation/590baa25bb1cc16c31fd02395edf6835.best.xml	56ce1cf10000000000000102
data/annotation/44a65adb7f74e6c99d05eb2721fd0baf.best.xml	56ce1cf90000000000000103
data/annotation/4a3d067b19686b281e0beb437573a28c.best.xml	56ce1cff0000000000000105
data/annotation/44b011cd504c9ed71beb851324db886a.best.xml	56ce1d0c0000000000000106
data/annotation/5bac42475431a87070720e94b27cfd99.best.xml	56ce1d190000000000000108
data/annotation/44fd27d40ae65547c3b584c2ff360cd7.best.xml	56ce1d1b0000000000000109
data/annotation/4deb48e2b0ab194ce37c1bd31c73586a.best.xml	56ce1d280000000000000111
data/annotation/4572d22caf3e1924f894002b724f958b.best.xml	56ce1d2d0000000000000112
data/annotation/5bb3c2b1094912a6df7e862bb2981481.best.xml	56ce1d320000000000000113
data/annotation/459f9a2b3eddd436f0232395f129dfd0.best.xml	56ce1d3d0000000000000115
data/annotation/4df3dfff1ee1683ac6e1c2ea24ce2589.best.xml	56ce1d3f0000000000000116
data/annotation/5bbe1c6185296d179b95810e48ee3834.best.xml	56ce1d3f0000000000000117
data/annotation/4eb58398a5c2ef35b16d885c5573b3d4.best.xml	56ce1d520000000000000119
data/annotation/5c29f9e575b94c61db8ed52bdfa53843.best.xml	56ce1d580000000000000120
data/annotation/4edd239ce7d1f7274154cd05081f8995.best.xml	56ce1d5c0000000000000121
data/annotation/5cd7d603e1cf8d2c134d039dc90112f0.best.xml	56ce1d640000000000000122
data/annotation/4fbb1eec7dfd5c2fefb94a2d873ddfa5.best.xml	56ce1d660000000000000123
data/annotation/5d7b429073c60d53acba21bb6e7e6caa.best.xml	56ce1d6f0000000000000124
data/annotation/4fca88a5c29716cbb7c0f9aa9b84007a.best.xml	56ce1d700000000000000125
data/annotation/5dfd5bfee062cd5896b619a2b1309766.best.xml	56ce1d760000000000000126
data/annotation/502c46cc149d30f9ad0c25194636dcb6.best.xml	56ce1d7d0000000000000127
data/annotation/51d64c51a2363954454ee9e921b590ce.best.xml	56ce1d890000000000000129
data/annotation/5fa0f2a7f323a781640b126978ca8a42.best.xml	56ce1d8e0000000000000130
data/annotation/52355a4167e6ac3a80d19c94ad6259a7.best.xml	56ce1d970000000000000131
data/annotation/5fa7fbe87758a02a1e4591f88175ccf3.best.xml	56ce1d9e0000000000000132
data/annotation/5254f96ac3a601e99b6357c4f7627991.best.xml	56ce1da30000000000000133
data/annotation/609d5112c0386dc4e5f2e90b93cb7a5f.best.xml	56ce1dab0000000000000134
data/annotation/52a77871923a7f86bb1a52812bc7f2e1.best.xml	56ce1daf0000000000000135
data/annotation/63878a2b6d34b576361d2a2778f321a6.best.xml	56ce1db60000000000000136
data/annotation/52e569e00b6428b94205d3dd5c457c54.best.xml	56ce1db90000000000000137
data/annotation/648fc5834f73b4196b4ceb3daad954f9.best.xml	56ce1dc70000000000000139
data/annotation/563b1e8fcb1de7a4c0e01da9100d6e09.best.xml	56ce1dc80000000000000140
data/annotation/5685a6069312d52a897fe69973269338.best.xml	56ce1dce0000000000000141
data/annotation/6521f6bd1eb405232a5e852423722bac.best.xml	56ce1dd00000000000000142
data/annotation/56af144a4d1d2e662531bdfd00d3c725.best.xml	56ce1dda0000000000000144
data/annotation/66fba4f92d2f9d8c3bee5dfad3af9828.best.xml	56ce1ddd0000000000000145
data/annotation/670b5425fcd1700e2c27af5f09244cb1.best.xml	56ce1de40000000000000146
data/annotation/57026b7bcb8f855de3e26d572db35285.best.xml	56ce1de50000000000000147
data/annotation/AFP_ENG_20100414.0615.best.xml	56fc3eaf0000000000000216
data/annotation/AFP_ENG_20100601.0724.best.xml	56fc3eb40000000000000217
data/annotation/APW_ENG_20090611.0697.best.xml	56fc3eba0000000000000218
data/annotation/APW_ENG_20101231.0037.best.xml	56fc3ec30000000000000219
data/annotation/NYT_ENG_20130422.0048.best.xml	56fc3eca0000000000000220
data/annotation/NYT_ENG_20130428.0140.best.xml	56fc3ed20000000000000221
data/annotation/NYT_ENG_20130501.0255.best.xml	56fc3ed90000000000000222
data/annotation/NYT_ENG_20130504.0098.best.xml	56fc3ee10000000000000223
data/annotation/NYT_ENG_20130506.0045.best.xml	56fc3ee60000000000000224
data/annotation/NYT_ENG_20130525.0040.best.xml	56fc3f030000000000000228
data/annotation/NYT_ENG_20130603.0111.best.xml	56fc3f0a0000000000000229
data/annotation/NYT_ENG_20130613.0153.best.xml	56fc3f120000000000000230
data/annotation/NYT_ENG_20130619.0092.best.xml	56fc3f170000000000000231
data/annotation/NYT_ENG_20130625.0044.best.xml	56fc3f1e0000000000000232
data/annotation/NYT_ENG_20130625.0192.best.xml	56fc3f250000000000000233
data/annotation/NYT_ENG_20130703.0214.best.xml	56fc3f2f0000000000000234
data/annotation/NYT_ENG_20130709.0087.best.xml	56fc3f350000000000000235
data/annotation/NYT_ENG_20130710.0155.best.xml	56fc3f3b0000000000000236
data/annotation/NYT_ENG_20130712.0047.best.xml	56fc3f420000000000000237
data/annotation/NYT_ENG_20130716.0036.best.xml	56fc3f480000000000000238
data/annotation/NYT_ENG_20130716.0217.best.xml	56fc3f500000000000000239
data/annotation/NYT_ENG_20130731.0133.best.xml	56fc3f570000000000000240
data/annotation/NYT_ENG_20130813.0006.best.xml	56fc3f600000000000000241
data/annotation/NYT_ENG_20130816.0151.best.xml	56fc3f640000000000000242
data/annotation/NYT_ENG_20130822.0136.best.xml	56fc3f6a0000000000000243
data/annotation/NYT_ENG_20130828.0147.best.xml	56fc3f730000000000000244
data/annotation/NYT_ENG_20130910.0002.best.xml	56fc3f7b0000000000000245
data/annotation/NYT_ENG_20130910.0191.best.xml	56fc3f880000000000000246
data/annotation/NYT_ENG_20130914.0094.best.xml	56fc3f940000000000000247
data/annotation/NYT_ENG_20131003.0269.best.xml	56fc3f9b0000000000000248
data/annotation/NYT_ENG_20131118.0019.best.xml	56fc3fd50000000000000255
data/annotation/NYT_ENG_20131121.0040.best.xml	56fc3fd90000000000000256
data/annotation/NYT_ENG_20131121.0250.best.xml	56fc3fe10000000000000257
data/annotation/NYT_ENG_20131122.0237.best.xml	56fc3fea0000000000000258
data/annotation/NYT_ENG_20131128.0177.best.xml	56fc3ff20000000000000259
data/annotation/NYT_ENG_20131210.0203.best.xml	56fc3ff90000000000000260
data/annotation/NYT_ENG_20131220.0283.best.xml	56fc40000000000000000261
data/annotation/17a2dc40635ec239e9e16d10b6dd45e8.best.xml	56fc401f0000000000000266
data/annotation/2a10c5cc27e7504dc9df92396b9e28b8.best.xml	56fc40230000000000000268
data/annotation/2c8bcca93da4097da338a8754e4f03b0.best.xml	56fc40280000000000000269
data/annotation/2d2a4ddb1c8f4a669541704f9fb78472.best.xml	56fc402c0000000000000270
data/annotation/37b56b6dd846ad0dd6e8cd00ba2efaf4.best.xml	56fc40370000000000000273
data/annotation/3dc7812b2b39ed067cc7c8ab1218e128.best.xml	56fc40390000000000000274
data/annotation/4798bc0e166fe93893bdf2d922f06258.best.xml	56fc403c0000000000000275
data/annotation/4829d3d91263ed9d8801e6d94c3569a5.best.xml	56fc403d0000000000000276
data/annotation/565fa81d640f451b20955887a43b3a23.best.xml	56fc403e0000000000000277
data/annotation/5c59566e9132c060423cad5b2d1bac1e.best.xml	56fc40410000000000000278
data/annotation/5c7ea2b51202d80ee37eba8a182afad3.best.xml	56fc40450000000000000279
data/annotation/5e3fbf49f8301654bb4954c0f1e386a9.best.xml	56fc40460000000000000280
data/annotation/635bde2afdaaf20a0bcdc3b5f79578c9.best.xml	56fc40490000000000000281
data/annotation/648abb9000309b9807cc8b212c11254f.best.xml	56fc404a0000000000000282
data/annotation/7677d625b58ce649c8aeda2ff4a56389.best.xml	56fc404b0000000000000283
data/annotation/96bf72399b104346f3e79022e0c08e5a.best.xml	56fc40550000000000000285
data/annotation/a68c8d0ef75bbbd2923bf7aa78b72d3e.best.xml	56fc40570000000000000286
data/annotation/a9318b72c7a2ff32d459af958c7defe1.best.xml	56fc405b0000000000000288
data/annotation/aa003ea934a97bac86cee52b7122f1f8.best.xml	56fc405c0000000000000289
data/annotation/aa32f4f9534045b9f33a9599d0c1b580.best.xml	56fc405e0000000000000290
data/annotation/af18d29036ab0a9f8cf2742a5a1b4804.best.xml	56fc40630000000000000291
data/annotation/b6b443777e5ca92aa5152f5593960fd9.best.xml	56fc40640000000000000292
data/annotation/c06e8bbdf69f73a69cd3d5dbb4d06a21.best.xml	56fc406c0000000000000293
data/annotation/c1f185252a2837aa464e36f263d1ebe9.best.xml	56fc406d0000000000000294
data/annotation/c397ecd66789b905c6b1c5ef21af03ec.best.xml	56fc407c0000000000000295
data/annotation/ca2a6fbf721ca102c149ad6a90d5b00a.best.xml	56fc40850000000000000296
data/annotation/cb156ad2a5458fabc9e093b6b5e0f97f.best.xml	56fc40870000000000000297
data/annotation/cca700aed62fd497e64e507752409b41.best.xml	56fc408c0000000000000298
data/annotation/cf88887857b155d8822f82cad3597744.best.xml	56fc40930000000000000299
data/annotation/d4698e3ad06f896058ade2e8f3a09577.best.xml	56fc409b0000000000000300
data/annotation/d5825f99faec1ae48589b98560a98d61.best.xml	56fc409c0000000000000301
data/annotation/d6bc66d7c8423368aaa8d789b5bdf5db.best.xml	56fc40a10000000000000302
data/annotation/dd0b65f632f64369c530f9bbb4b024b4.best.xml	56fc40a60000000000000304
data/annotation/edb392c8323a4f5f27cc0e59df409c68.best.xml	56fc40af0000000000000306
data/annotation/ENG_DF_000170_20150322_F00000082_0-3740.best.xml	570bb5cb0000000000000034
data/annotation/ENG_DF_000170_20150327_F0000007J_0-4822.best.xml	570bb5ce0000000000000035
data/annotation/ENG_DF_000183_20150318_F0000009G_13215-19498.best.xml	570bb5d60000000000000037
data/annotation/ENG_DF_000183_20150318_F0000009G_19500-21349.best.xml	570bb5de0000000000000038
data/annotation/ENG_DF_000183_20150318_F0000009G_7866-13213.best.xml	570bb5e00000000000000039
data/annotation/ENG_DF_000183_20150407_F0000009E_0-3528.best.xml	570bb5e80000000000000040
data/annotation/ENG_DF_000183_20150407_F0000009E_13238-18593.best.xml	570bb5ec0000000000000041
data/annotation/ENG_DF_000183_20150408_F0000009B_0-6145.best.xml	570bb5fe0000000000000044
data/annotation/ENG_DF_000183_20150408_F0000009B_11977-13151.best.xml	570bb6070000000000000045
data/annotation/ENG_DF_000183_20150408_F0000009B_6147-11975.best.xml	570bb6080000000000000046
data/annotation/ENG_DF_000183_20150408_F0000009C_0-5958.best.xml	570bb60f0000000000000047
data/annotation/ENG_DF_000183_20150408_F0000009C_14631-19938.best.xml	570bb6160000000000000048
data/annotation/ENG_DF_000183_20150408_F0000009C_19940-25210.best.xml	570bb61b0000000000000049
data/annotation/ENG_DF_000183_20150408_F0000009C_25212-31026.best.xml	570bb6230000000000000050
data/annotation/ENG_DF_000183_20150408_F0000009C_31028-35268.best.xml	570bb6290000000000000051
data/annotation/ENG_DF_000183_20150408_F0000009C_5960-9869.best.xml	570bb62f0000000000000052
data/annotation/ENG_DF_000183_20150409_F0000009F_0-7277.best.xml	570bb6380000000000000054
data/annotation/ENG_DF_000183_20150410_F0000009H_0-6659.best.xml	570bb63e0000000000000055
data/annotation/ENG_DF_000183_20150410_F0000009H_6661-11865.best.xml	570bb6430000000000000056
data/annotation/ENG_DF_000261_20150319_F00000084_0-4910.best.xml	570bb6490000000000000057
data/annotation/ENG_DF_000261_20150321_F00000081_0-5527.best.xml	570bb64d0000000000000058
